,Unnamed: 0,track_uri,track_id,track_name,album_release_date,track_year,popular_year,Top100
1261,1261,spotify:track:0lHAMNU8RGiIObScrsRgmP,0lHAMNU8RGiIObScrsRgmP,Titanium (feat. Sia),2011-08-24,2011,2012,Y
1262,1262,spotify:track:2EcsgXlxz99UMDSPg5T8RF,2EcsgXlxz99UMDSPg5T8RF,Beneath Your Beautiful (feat. Emeli Sandé),2012-04-02,2012,2012,Y
1263,1263,spotify:track:4b4c0oH7PtrPsI86drzgFs,4b4c0oH7PtrPsI86drzgFs,Chasing The Sun,2012-01-01,2012,2012,Y
1264,1264,spotify:track:6KuHjfXHkfnIjdmcIvt9r0,6KuHjfXHkfnIjdmcIvt9r0,On Top Of The World,2012-09-04,2012,2012,Y
1265,1265,spotify:track:439TlnnznSiBbQbgXiBqAd,439TlnnznSiBbQbgXiBqAd,m.A.A.d city,2012,2012,2012,Y
1266,1266,spotify:track:3LGsgpx4TfxhXbr07OFKqs,3LGsgpx4TfxhXbr07OFKqs,Oblivion,2012-02-21,2012,2012,Y
1267,1267,spotify:track:5JLv62qFIS1DR3zGEcApRt,5JLv62qFIS1DR3zGEcApRt,Wide Awake,2012-03-12,2012,2012,Y
1268,1268,spotify:track:4kte3OcW800TPvOVgrLLj8,4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself),2012-01-01,2012,2012,Y
1269,1269,spotify:track:1hWYT0w2R0J19rlVkiez7X,1hWYT0w2R0J19rlVkiez7X,Battle Scars (with Guy Sebastian),2012-09-25,2012,2012,Y
1270,1270,spotify:track:5NlFXQ0si6U87gXs6hq81B,5NlFXQ0si6U87gXs6hq81B,Candy,2012-11-05,2012,2012,Y
1271,1271,spotify:track:68rcszAg5pbVaXVvR7LFNh,68rcszAg5pbVaXVvR7LFNh,One Day / Reckoning Song (Wankelmut Remix) - Radio Edit,2012-08-03,2012,2012,Y
1272,1272,spotify:track:0c4IEciLCDdXEhhKxj4ThA,0c4IEciLCDdXEhhKxj4ThA,Madness,2012-09-24,2012,2012,Y
1273,1273,spotify:track:2NniAhAtkRACaMeYt48xlD,2NniAhAtkRACaMeYt48xlD,50 Ways to Say Goodbye,2012-04-17,2012,2012,Y
1274,1274,spotify:track:0pwYLVXVknPSGUQb39cePC,0pwYLVXVknPSGUQb39cePC,As Long As You Love Me,2012-06-15,2012,2012,Y
1275,1275,spotify:track:6j7hih15xG2cdYwIJnQXsq,6j7hih15xG2cdYwIJnQXsq,Not Over You,2011-09-16,2011,2012,Y
1276,1276,spotify:track:0MOiv7WTXCqvm89lVCf9C8,0MOiv7WTXCqvm89lVCf9C8,Million Voices - Radio Edit,2012-01-01,2012,2012,Y
1277,1277,spotify:track:4d2hD63oUGU3s7L66JD0BE,4d2hD63oUGU3s7L66JD0BE,Dance Again,2012-07-20,2012,2012,Y
1278,1278,spotify:track:1EAgPzRbK9YmdOESSMUm6P,1EAgPzRbK9YmdOESSMUm6P,Home,2012-01-01,2012,2012,Y
1279,1279,spotify:track:3180WDzph4WrS4sLSNcGfa,3180WDzph4WrS4sLSNcGfa,Wings,2012-11-19,2012,2012,Y
1280,1280,spotify:track:4k80K0b6KZ2QjAYkXON7q6,4k80K0b6KZ2QjAYkXON7q6,Blow Me (One Last Kiss),2012-09-18,2012,2012,Y
1281,1281,spotify:track:4Sfa7hdVkqlM8UW5LsSY3F,4Sfa7hdVkqlM8UW5LsSY3F,Take a Walk,2012-07-23,2012,2012,Y
1282,1282,spotify:track:2A73XBDBQgmdXO8VsXPWIs,2A73XBDBQgmdXO8VsXPWIs,Rumour Has It,2011-01-24,2011,2012,Y
1283,1283,spotify:track:12eMQUn2GzfsfsQLH53M19,12eMQUn2GzfsfsQLH53M19,Scream,2012-06-12,2012,2012,Y
1284,1284,spotify:track:6BtmXhTJMM9sBTHeYYASGz,6BtmXhTJMM9sBTHeYYASGz,It's Time,2012-09-04,2012,2012,Y
1285,1285,spotify:track:6D60klaHqbCl9ySc8VcRss,6D60klaHqbCl9ySc8VcRss,Stronger (What Doesn't Kill You),2011-10-24,2011,2012,Y
1286,1286,spotify:track:5aTsxlQlq0vIedDWZoqMWN,5aTsxlQlq0vIedDWZoqMWN,Lights - Single Version,2010-01-01,2010,2012,Y
1287,1287,spotify:track:6MAdEUilV2p9RQUqE5bMAK,6MAdEUilV2p9RQUqE5bMAK,Domino,2011-01-01,2011,2012,Y
1288,1288,spotify:track:4wkQmYpAaMe41Rc3sYZ7Vz,4wkQmYpAaMe41Rc3sYZ7Vz,Let's Go (feat. Ne-Yo),2012-10-29,2012,2012,Y
1289,1289,spotify:track:3WD91HQDBIavSapet3ZpjG,3WD91HQDBIavSapet3ZpjG,Video Games,2012-01-01,2012,2012,Y
1290,1290,spotify:track:5kcE7pp02ezLZaUbbMv3Iq,5kcE7pp02ezLZaUbbMv3Iq,Pound The Alarm,2012-01-01,2012,2012,Y
1291,1291,spotify:track:06h3McKzmxS8Bx58USHiMq,06h3McKzmxS8Bx58USHiMq,Silhouettes - Original Radio Edit,2012-04-27,2012,2012,Y
1292,1292,spotify:track:46aIq2GKW7Vr6i4g2Vvycd,46aIq2GKW7Vr6i4g2Vvycd,Ai Se Eu Te Pego - Ao Vivo,2011-08-21,2011,2012,Y
1293,1293,spotify:track:0obBFrPYkSoBJbvHfUIhkv,0obBFrPYkSoBJbvHfUIhkv,Sexy And I Know It,2011-01-01,2011,2012,Y
1294,1294,spotify:track:28GUjBGqZVcAV4PHSYzkj2,28GUjBGqZVcAV4PHSYzkj2,So Good,2012-04-27,2012,2012,Y
1295,1295,spotify:track:6E11E0lT5Zy7yb6iT3y8DN,6E11E0lT5Zy7yb6iT3y8DN,Want U Back,2012-10-02,2012,2012,Y
1296,1296,spotify:track:0ZyfiFudK9Si2n2G9RkiWj,0ZyfiFudK9Si2n2G9RkiWj,Ride,2012-01-01,2012,2012,Y
1297,1297,spotify:track:0vFMQi8ZnOM2y8cuReZTZ2,0vFMQi8ZnOM2y8cuReZTZ2,Blown Away,2012-05-01,2012,2012,Y
1298,1298,spotify:track:2L7rZWg9RLxIwnysmxm4xk,2L7rZWg9RLxIwnysmxm4xk,Boyfriend,2012-06-15,2012,2012,Y
1299,1299,spotify:track:1RMRkCn07y2xtBip9DzwmC,1RMRkCn07y2xtBip9DzwmC,Turn Up the Music,2012-07-03,2012,2012,Y
1300,1300,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,2dLLR6qlu5UJ5gk0dKz0h3,Royals,2013-09-27,2013,2013,Y
1301,1301,spotify:track:5PUvinSo4MNqW7vmomGRS7,5PUvinSo4MNqW7vmomGRS7,Blurred Lines,2013-01-01,2013,2013,Y
1302,1302,spotify:track:4G8gkOterJn0Ywt6uhqbhp,4G8gkOterJn0Ywt6uhqbhp,Radioactive,2012-09-04,2012,2013,Y
1303,1303,spotify:track:0nrRP2bk19rLc0orkWPQk2,0nrRP2bk19rLc0orkWPQk2,Wake Me Up,2013-01-01,2013,2013,Y
1304,1304,spotify:track:3w3y8KPTfNeOKPiqUTakBh,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,2012-12-07,2012,2013,Y
1305,1305,spotify:track:6CjtS2JZH9RkDz5UVInsa9,6CjtS2JZH9RkDz5UVInsa9,Thrift Shop (feat. Wanz),2012-10-09,2012,2013,Y
1306,1306,spotify:track:2Foc5Q5nqNiosCNqttzHof,2Foc5Q5nqNiosCNqttzHof,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,2013-04-19,2013,2013,Y
1307,1307,spotify:track:3JvKfv6T31zO0ini8iNItO,3JvKfv6T31zO0ini8iNItO,Another Love,2013-06-24,2013,2013,Y
1308,1308,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,2013-04-19,2013,2013,Y
1309,1309,spotify:track:086myS9r57YsLbJpU0TgK9,086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,2013-09-09,2013,2013,Y
1310,1310,spotify:track:6Z8R6UsFuGXGtiIxiD8ISb,6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,2013,2013,2013,Y
1311,1311,spotify:track:0nJW01T7XtvILxQgC5J7Wh,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,2012-12-07,2012,2013,Y
1312,1312,spotify:track:3bidbhpOYeV4knp8AIu8Xn,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),2012-10-09,2012,2013,Y
1313,1313,spotify:track:0NlGoUyOJSuSHmngoibVAs,0NlGoUyOJSuSHmngoibVAs,All I Want,2013-06-17,2013,2013,Y
1314,1314,spotify:track:1mKXFLRA179hdOWQBwUk9e,1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),2012-09-18,2012,2013,Y
1315,1315,spotify:track:6lanRgr6wXibZr8KgzXxBl,6lanRgr6wXibZr8KgzXxBl,A Thousand Years,2011-10-18,2011,2013,Y
1316,1316,spotify:track:5FVd6KXrgO9B3JPmC8OPst,5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,2013-09-09,2013,2013,Y
1317,1317,spotify:track:2XHzzp1j4IfTNp1FTn7YFg,2XHzzp1j4IfTNp1FTn7YFg,Love Me,2013-01-01,2013,2013,Y
1318,1318,spotify:track:2ihCaVdNZmnHZWt0fvAM7B,2ihCaVdNZmnHZWt0fvAM7B,Little Talks,2012-01-01,2012,2013,Y
1319,1319,spotify:track:009ImBOrIUlWgla8U05RAC,009ImBOrIUlWgla8U05RAC,Unconditionally,2013-01-01,2013,2013,Y
1320,1320,spotify:track:1V6gIisPpYqgFeWbMLI0bA,1V6gIisPpYqgFeWbMLI0bA,Heart Attack,2013-01-01,2013,2013,Y
1321,1321,spotify:track:55h7vJchibLdUkxdlX3fK7,55h7vJchibLdUkxdlX3fK7,Treasure,2012-12-07,2012,2013,Y
1322,1322,spotify:track:4rHZZAmHpZrA3iH5zx8frV,4rHZZAmHpZrA3iH5zx8frV,Mirrors,2013-03-15,2013,2013,Y
1323,1323,spotify:track:48RrDBpOSSl1aLVCalGl5C,48RrDBpOSSl1aLVCalGl5C,The Monster,2013-11-05,2013,2013,Y
1324,1324,spotify:track:6FB3v4YcR57y4tXFcdxI1E,6FB3v4YcR57y4tXFcdxI1E,I Knew You Were Trouble.,2012-10-22,2012,2013,Y
1325,1325,spotify:track:2iJuuzV8P9Yz0VSurttIV5,2iJuuzV8P9Yz0VSurttIV5,Scream & Shout,2013-01-01,2013,2013,Y
1326,1326,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,2013-10-04,2013,2013,Y
1327,1327,spotify:track:5cc9Zbfp9u10sfJeKZ3h16,5cc9Zbfp9u10sfJeKZ3h16,3005,2013-12-10,2013,2013,Y
1328,1328,spotify:track:2uwnP6tZVVmTovzX5ELooy,2uwnP6tZVVmTovzX5ELooy,Power Trip (feat. Miguel),2013-06-18,2013,2013,Y
1329,1329,spotify:track:1jF7IL57ayN4Ity3jQqGu0,1jF7IL57ayN4Ity3jQqGu0,Try,2012-09-18,2012,2013,Y
1330,1330,spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),2012,2012,2013,Y
1331,1331,spotify:track:3G6hD9B2ZHOsgf4WfNu7X1,3G6hD9B2ZHOsgf4WfNu7X1,Team,2013-09-27,2013,2013,Y
1332,1332,spotify:track:5T7ZFtCcOgkpjxcuaeZbw0,5T7ZFtCcOgkpjxcuaeZbw0,Best Song Ever,2013-11-25,2013,2013,Y
1333,1333,spotify:track:2y4lAQpi5VTNLu2ldeTdUH,2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,2013-10-04,2013,2013,Y
1334,1334,spotify:track:60wwxj6Dd9NJlirf84wr2c,60wwxj6Dd9NJlirf84wr2c,Clarity,2012-01-01,2012,2013,Y
1335,1335,spotify:track:4X5f3vT8MRuXF68pfjNte5,4X5f3vT8MRuXF68pfjNte5,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",2013,2013,2013,Y
1336,1336,spotify:track:1KxwZYyzWNyZSRyErj2ojT,1KxwZYyzWNyZSRyErj2ojT,Let Her Go,2012-08-28,2012,2013,Y
1337,1337,spotify:track:4Ub8UsjWuewQrPhuepfVpd,4Ub8UsjWuewQrPhuepfVpd,Pompeii,2013-01-01,2013,2013,Y
1338,1338,spotify:track:722tgOgdIbNe3BEyLnejw4,722tgOgdIbNe3BEyLnejw4,Black Skinhead,2013-06-18,2013,2013,Y
1339,1339,spotify:track:3LlAyCYU26dvFZBDUIMb7a,3LlAyCYU26dvFZBDUIMb7a,Demons,2012-09-04,2012,2013,Y
1340,1340,spotify:track:0W4Kpfp1w2xkY3PrV714B7,0W4Kpfp1w2xkY3PrV714B7,Ho Hey,2012-04-03,2012,2013,Y
1341,1341,spotify:track:190jyVPHYjAqEaOGmMzdyk,190jyVPHYjAqEaOGmMzdyk,Beauty And A Beat,2012-06-15,2012,2013,Y
1342,1342,spotify:track:7ueP5u2qkdZbIPN2YA6LR0,7ueP5u2qkdZbIPN2YA6LR0,Sail,2011-03-15,2011,2013,Y
1343,1343,spotify:track:24LS4lQShWyixJ0ZrJXfJ5,24LS4lQShWyixJ0ZrJXfJ5,Sweet Nothing (feat. Florence Welch),2012-10-29,2012,2013,Y
1344,1344,spotify:track:2E43WFS4rRc09za2r2GmZl,2E43WFS4rRc09za2r2GmZl,My Songs Know What You Did In The Dark (Light Em Up),2013-01-01,2013,2013,Y
1345,1345,spotify:track:6PUIzlqotEmPuBfjbwYWOB,6PUIzlqotEmPuBfjbwYWOB,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,2013-02-01,2013,2013,Y
1346,1346,spotify:track:6F5c58TMEs1byxUstkzVeM,6F5c58TMEs1byxUstkzVeM,Roar,2013-10-18,2013,2013,Y
1347,1347,spotify:track:2aSC2xhRxOLiiZZVjhbylH,2aSC2xhRxOLiiZZVjhbylH,"Hold On, We're Going Home",2013-01-01,2013,2013,Y
1348,1348,spotify:track:789CxjEOtO76BVD1A9yJQH,789CxjEOtO76BVD1A9yJQH,Stay - Album Version (Edited),2012-01-01,2012,2013,Y
1349,1349,spotify:track:5xvUgoVED1F4mBu8FL0HaW,5xvUgoVED1F4mBu8FL0HaW,Ready or Not,2012-01-01,2012,2013,Y
1350,1350,spotify:track:1QNqrsNQ1JVLEwncov3lEY,1QNqrsNQ1JVLEwncov3lEY,True Love (feat. Lily Allen),2012-09-18,2012,2013,Y
1351,1351,spotify:track:6LoQHIo74tOzQ8EsLEkhgF,6LoQHIo74tOzQ8EsLEkhgF,Come & Get It,2013-01-01,2013,2013,Y
1352,1352,spotify:track:2OQJKTtrH482waGFmOfJni,2OQJKTtrH482waGFmOfJni,We Own It (Fast & Furious),2013-01-01,2013,2013,Y
1353,1353,spotify:track:05SBRd4fXgn8FX7bf8BCAE,05SBRd4fXgn8FX7bf8BCAE,I Need Your Love (feat. Ellie Goulding),2012-10-29,2012,2013,Y
1354,1354,spotify:track:6ce41JVa6KFaryfmC2bu2W,6ce41JVa6KFaryfmC2bu2W,22,2012-10-22,2012,2013,Y
1355,1355,spotify:track:3SXXFIZel1VQQ4ENiqozxi,3SXXFIZel1VQQ4ENiqozxi,Still into You,2013-04-09,2013,2013,Y
1356,1356,spotify:track:3KliPMvk1EvFZu9cvkj8p1,3KliPMvk1EvFZu9cvkj8p1,Work Bitch,2013-11-30,2013,2013,Y
1357,1357,spotify:track:6HZ9VeI5IRFCNQLXhpF4bq,6HZ9VeI5IRFCNQLXhpF4bq,I Love It (feat. Charli XCX),2013-08-27,2013,2013,Y
1358,1358,spotify:track:5CMjjywI0eZMixPeqNd75R,5CMjjywI0eZMixPeqNd75R,Lose Yourself to Dance (feat. Pharrell Williams),2013-05-17,2013,2013,Y
1359,1359,spotify:track:1sh6lL6cmlcwhqZKGiKBua,1sh6lL6cmlcwhqZKGiKBua,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,2012-12-29,2012,2013,Y
1360,1360,spotify:track:0mvkwaZMP2gAy2ApQLtZRv,0mvkwaZMP2gAy2ApQLtZRv,It's a Beautiful Day,2013-04-11,2013,2013,Y
1361,1361,spotify:track:0qwcGscxUHGZTgq0zcaqk1,0qwcGscxUHGZTgq0zcaqk1,Here's to Never Growing Up,2013-11-01,2013,2013,Y
1362,1362,spotify:track:5lF0pHbsJ0QqyIrLweHJPW,5lF0pHbsJ0QqyIrLweHJPW,Burn,2012-10-12,2012,2013,Y
1363,1363,spotify:track:1fXiYSWmkKJfRKMegCkI11,1fXiYSWmkKJfRKMegCkI11,I Will Wait,2012-09-25,2012,2013,Y
1364,1364,spotify:track:6KkyuDhrEhR5nJVKtv9mCf,6KkyuDhrEhR5nJVKtv9mCf,High Hopes,2013-06-17,2013,2013,Y
1365,1365,spotify:track:0S4RKPbRDA72tvKwVdXQqe,0S4RKPbRDA72tvKwVdXQqe,The Way,2013-01-01,2013,2013,Y
1366,1366,spotify:track:3Z1kZKYfRC8iRXnYeC5sCJ,3Z1kZKYfRC8iRXnYeC5sCJ,Everything Has Changed,2012-10-22,2012,2013,Y
1367,1367,spotify:track:01TuObJVd7owWchVRuQbQw,01TuObJVd7owWchVRuQbQw,#thatPOWER,2013-01-01,2013,2013,Y
1368,1368,spotify:track:1EAgPzRbK9YmdOESSMUm6P,1EAgPzRbK9YmdOESSMUm6P,Home,2012-01-01,2012,2013,Y
1369,1369,spotify:track:5GjnIpUlLGEIYk052ISOw9,5GjnIpUlLGEIYk052ISOw9,This Is What It Feels Like,2013-05-03,2013,2013,Y
1370,1370,spotify:track:3yrvQHw6pQemsrCQEpMnKv,3yrvQHw6pQemsrCQEpMnKv,Ain't It Fun,2013-04-09,2013,2013,Y
1371,1371,spotify:track:5VSCgNlSmTV2Yq5lB40Eaw,5VSCgNlSmTV2Yq5lB40Eaw,Love Me Again,2013-01-01,2013,2013,Y
1372,1372,spotify:track:3jZomvOBa5qfTo5HkqI1p5,3jZomvOBa5qfTo5HkqI1p5,One Way or Another (Teenage Kicks),2013-02-17,2013,2013,Y
1373,1373,spotify:track:1KtD0xaLAikgIt5tPbteZQ,1KtD0xaLAikgIt5tPbteZQ,Thinking About You (feat. Ayah Marar),2012-10-29,2012,2013,Y
1374,1374,spotify:track:5jyUBKpmaH670zrXrE0wmO,5jyUBKpmaH670zrXrE0wmO,Reload - Radio Edit,2013-01-01,2013,2013,Y
1375,1375,spotify:track:6Xk7PnitV9jCRorWt2LiVZ,6Xk7PnitV9jCRorWt2LiVZ,Berzerk,2013-11-05,2013,2013,Y
1376,1376,spotify:track:5DI9jxTHrEiFAhStG7VA8E,5DI9jxTHrEiFAhStG7VA8E,Started From the Bottom,2013-01-01,2013,2013,Y
1377,1377,spotify:track:3Tu7uWBecS6GsLsL8UONKn,3Tu7uWBecS6GsLsL8UONKn,Don't Stop the Party (feat. TJR),2012,2012,2013,Y
1378,1378,spotify:track:6vt0I1cw1YmAIKDJvHVIM5,6vt0I1cw1YmAIKDJvHVIM5,Suit & Tie (feat. Jay-Z),2013-03-15,2013,2013,Y
1379,1379,spotify:track:6g6A7qNhTfUgOSH7ROOxTD,6g6A7qNhTfUgOSH7ROOxTD,Talk Dirty (feat. 2 Chainz),2013-09-10,2013,2013,Y
1380,1380,spotify:track:44Ljlpy44mHvLJxcYUvTK0,44Ljlpy44mHvLJxcYUvTK0,Chocolate,2013-01-01,2013,2013,Y
1381,1381,spotify:track:4bZd0nRuX8HyjeXAUBczvm,4bZd0nRuX8HyjeXAUBczvm,I Cry,2012-06-22,2012,2013,Y
1382,1382,spotify:track:0rFZaQ4crlGAzuCjWCQ2xu,0rFZaQ4crlGAzuCjWCQ2xu,Body Party,2013-07-05,2013,2013,Y
1383,1383,spotify:track:5HOpkTTVcmZHnthgyxrIL8,5HOpkTTVcmZHnthgyxrIL8,The Fox (What Does the Fox Say?),2013-09-02,2013,2013,Y
1384,1384,spotify:track:01uqI4H13Gsd8Lyl1EYd8H,01uqI4H13Gsd8Lyl1EYd8H,Same Love (feat. Mary Lambert),2012-10-09,2012,2013,Y
1385,1385,spotify:track:1q9bLSeIlGf2xBvbOkp2Wr,1q9bLSeIlGf2xBvbOkp2Wr,Holy Grail,2013-07-04,2013,2013,Y
1386,1386,spotify:track:6TwfdLbaxTKzQi3AgsZNzx,6TwfdLbaxTKzQi3AgsZNzx,Daylight,2012-01-01,2012,2013,Y
1387,1387,spotify:track:5yhKaacMZGRo4s6evJx9vk,5yhKaacMZGRo4s6evJx9vk,Bad (feat. Rihanna) - Remix,2013-06-25,2013,2013,Y
1388,1388,spotify:track:7BNDyzwDboNRR2wmd7GSew,7BNDyzwDboNRR2wmd7GSew,Of The Night,2013-01-01,2013,2013,Y
1389,1389,spotify:track:0yz2J4wsXFCjMjpJ6A74yV,0yz2J4wsXFCjMjpJ6A74yV,Fine China,2014-09-16,2014,2013,Y
1390,1390,spotify:track:1oHxIPqJyvAYHy0PVrDU98,1oHxIPqJyvAYHy0PVrDU98,Drinking from the Bottle (feat. Tinie Tempah),2012-10-29,2012,2013,Y
1391,1391,spotify:track:1D4XFKolp63mNqqMXJJL1V,1D4XFKolp63mNqqMXJJL1V,Wings,2013-09-16,2013,2013,Y
1392,1392,spotify:track:65G7XDGcybJiGywSCXJiL5,65G7XDGcybJiGywSCXJiL5,Animals - Radio Edit,2016-12-16,2016,2013,Y
1393,1393,spotify:track:5FljCWR0cys07PQ9277GTz,5FljCWR0cys07PQ9277GTz,The Other Side,2013-09-10,2013,2013,Y
1394,1394,spotify:track:5vL0yvddknhGj7IrBc6UTj,5vL0yvddknhGj7IrBc6UTj,This Is How We Do,2013-10-18,2013,2013,Y
1395,1395,spotify:track:2QD4C6RRHgRNRAyrfnoeAo,2QD4C6RRHgRNRAyrfnoeAo,Play Hard (feat. Ne-Yo & Akon),2011-08-24,2011,2013,Y
1396,1396,spotify:track:0s0JMUkb2WCxIJsRB3G7Hd,0s0JMUkb2WCxIJsRB3G7Hd,Dear Darlin',2012-11-26,2012,2013,Y
1397,1397,spotify:track:1zVhMuH7agsRe6XkljIY4U,1zVhMuH7agsRe6XkljIY4U,human,2013-11-18,2013,2013,Y
1398,1398,spotify:track:5zdkUzguZYAfBH9fnWn3Zl,5zdkUzguZYAfBH9fnWn3Zl,Need U (100%) (feat. A*M*E) - Radio Edit,2013-03-29,2013,2013,Y
1399,1399,spotify:track:5BhsEd82G0Mnim0IUH6xkT,5BhsEd82G0Mnim0IUH6xkT,Cruise,2012-01-01,2012,2013,Y
1400,1400,spotify:track:60nZcImufyMA1MKQY3dcCH,60nZcImufyMA1MKQY3dcCH,"Happy - From ""Despicable Me 2""",2014-03-03,2014,2014,Y
1401,1401,spotify:track:4jbmgIyjGoXjY01XxatOx6,4jbmgIyjGoXjY01XxatOx6,Dark Horse,2013-01-01,2013,2014,Y
1402,1402,spotify:track:5O2P9iiztwhomNh8xkR9lJ,5O2P9iiztwhomNh8xkR9lJ,Night Changes,2014-11-17,2014,2014,Y
1403,1403,spotify:track:3oiMJQAWVaxSubJ7b2VUtX,3oiMJQAWVaxSubJ7b2VUtX,Fancy,2014-01-01,2014,2014,Y
1404,1404,spotify:track:7795WJLVKJoAyVoOtCWqXN,7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,2014-05-26,2014,2014,Y
1405,1405,spotify:track:5Nm9ERjJZ5oyfXZTECKmRt,5Nm9ERjJZ5oyfXZTECKmRt,Stay With Me,2014-05-26,2014,2014,Y
1406,1406,spotify:track:6RtPijgfPKROxEzTHNRiDp,6RtPijgfPKROxEzTHNRiDp,Rude,2014-06-25,2014,2014,Y
1407,1407,spotify:track:2s1sdSqGcKxpPr5lCl7jAV,2s1sdSqGcKxpPr5lCl7jAV,Chandelier,2015-05-04,2015,2014,Y
1408,1408,spotify:track:3U4isOIWM3VvDubwSI3y7a,3U4isOIWM3VvDubwSI3y7a,All of Me,2013-08-30,2013,2014,Y
1409,1409,spotify:track:62ke5zFUJN6RvtXZgVH0F8,62ke5zFUJN6RvtXZgVH0F8,Only Love Can Hurt Like This,2014-03-10,2014,2014,Y
1410,1410,spotify:track:5jE48hhRu8E6zBDPRSkEq7,5jE48hhRu8E6zBDPRSkEq7,All About That Bass,2015-01-09,2015,2014,Y
1411,1411,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,2014-06-21,2014,2014,Y
1412,1412,spotify:track:4gbVRS8gloEluzf0GzDOFc,4gbVRS8gloEluzf0GzDOFc,Maps,2014-09-02,2014,2014,Y
1413,1413,spotify:track:0FDzzruyVECATHXKHFs9eJ,0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,2014-05-19,2014,2014,Y
1414,1414,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,2013-11-25,2013,2014,Y
1415,1415,spotify:track:6FE2iI43OZnszFLuLtvvmg,6FE2iI43OZnszFLuLtvvmg,Classic,2012,2012,2014,Y
1416,1416,spotify:track:6YUTL4dYpB9xZO5qExPf05,6YUTL4dYpB9xZO5qExPf05,Summer,2014-10-31,2014,2014,Y
1417,1417,spotify:track:34gCuhDGsG4bRPIf9bb02f,34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,2014-06-21,2014,2014,Y
1418,1418,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,3cHyrEgdyYRjgJKSOiOtcS,Timber (feat. Ke$ha),2012,2012,2014,Y
1419,1419,spotify:track:3JvrhDOgAt6p7K8mDyZwRd,3JvrhDOgAt6p7K8mDyZwRd,Riptide,2014-09-09,2014,2014,Y
1420,1420,spotify:track:1oew3nFNY3vMacJAsvry0S,1oew3nFNY3vMacJAsvry0S,Me And My Broken Heart,2014-01-01,2014,2014,Y
1421,1421,spotify:track:0puf9yIluy9W0vpMEUoAnN,0puf9yIluy9W0vpMEUoAnN,Bang Bang,2014-10-14,2014,2014,Y
1422,1422,spotify:track:2iuZJX9X9P0GKaE93xcPjk,2iuZJX9X9P0GKaE93xcPjk,Sugar,2014-09-02,2014,2014,Y
1423,1423,spotify:track:2Bs4jQEGMycglOfWPBqrVG,2Bs4jQEGMycglOfWPBqrVG,Steal My Girl,2014-11-17,2014,2014,Y
1424,1424,spotify:track:2ixsaeFioXJmMgkkbd4uj1,2ixsaeFioXJmMgkkbd4uj1,Budapest,2014-06-30,2014,2014,Y
1425,1425,spotify:track:5Hroj5K7vLpIG4FNCRIjbP,5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,2014-01-01,2014,2014,Y
1426,1426,spotify:track:5J4ZkQpzMUFojo1CtAZYpn,5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,2014-08-25,2014,2014,Y
1427,1427,spotify:track:6sy3LkhNFjJWlaeSMNwQ62,6sy3LkhNFjJWlaeSMNwQ62,Counting Stars,2014-01-01,2014,2014,Y
1428,1428,spotify:track:4lhqb6JvbHId48OUJGwymk,4lhqb6JvbHId48OUJGwymk,Hey Brother,2013-01-01,2013,2014,Y
1429,1429,spotify:track:2bL2gyO6kBdLkNSkxXNh6x,2bL2gyO6kBdLkNSkxXNh6x,Animals,2014-09-02,2014,2014,Y
1430,1430,spotify:track:0zO8ctW0UiuOefR87OeJOZ,0zO8ctW0UiuOefR87OeJOZ,Collard Greens,2014-01-01,2014,2014,Y
1431,1431,spotify:track:3G6hD9B2ZHOsgf4WfNu7X1,3G6hD9B2ZHOsgf4WfNu7X1,Team,2013-09-27,2013,2014,Y
